booking_id,user_id,flight_booking_value,hotel_booking_value,is_cross_sell_attached,booking_type,booking_timestamp
BKG_002911,USR_002491,8766.03,,False,initial,2026-05-14 05:39:38
BKG_002912,USR_002492,5714.15,,False,initial,2026-03-16 04:45:06
BKG_002913,USR_002492,5998.27,,False,initial,2026-03-08 15:32:08
BKG_002914,USR_002492,5257.48,,False,initial,2026-05-02 15:30:51
BKG_002915,USR_002494,3344.88,10776.85,True,initial,2026-03-27 22:38:15
BKG_002916,USR_002494,10781.37,7959.42,True,initial,2026-01-17 17:11:46
BKG_002917,USR_002494,7268.72,,False,initial,2026-04-07 17:41:29
BKG_002918,USR_002497,10429.28,,False,initial,2026-02-02 17:44:22
BKG_002919,USR_002497,11420.87,,False,initial,2026-05-30 16:44:35
BKG_002920,USR_002499,11468.1,,False,initial,2026-03-02 06:17:21
BKG_002921,USR_002499,5269.26,,False,initial,2026-05-01 14:24:49
BKG_002922,USR_002499,11459.58,,False,initial,2026-03-31 14:38:50
BKG_002923,USR_002500,7662.79,,False,initial,2026-06-13 16:13:52
BKG_002924,USR_002500,9422.71,,False,initial,2026-01-14 16:51:00
BKG_002925,USR_002501,6702.0,,False,initial,2026-06-02 09:48:56
BKG_002926,USR_002502,7482.54,,False,initial,2026-04-27 15:01:40
BKG_002927,USR_002502,4984.42,,False,initial,2026-05-20 14:47:05
BKG_002928,USR_002504,11839.8,,False,initial,2026-02-18 06:34:09
BKG_002929,USR_002505,7364.64,,False,initial,2026-05-31 15:34:37
BKG_002930,USR_002505,6465.6,,False,initial,2026-04-15 09:12:12
BKG_002931,USR_002505,5447.68,,False,initial,2026-02-06 14:35:59
BKG_002932,USR_002505,7135.91,,False,initial,2026-06-15 02:00:55
BKG_002933,USR_002506,6049.76,,False,initial,2026-03-27 10:22:44
BKG_002934,USR_002507,7301.75,,False,initial,2026-02-18 16:09:03
BKG_002935,USR_002508,9967.34,,False,initial,2026-01-13 00:46:51
BKG_002936,USR_002509,2832.0,,False,initial,2026-04-17 21:03:59
BKG_002937,USR_002510,5148.84,,False,initial,2026-05-04 02:53:55
BKG_002938,USR_002511,6358.65,,False,initial,2026-03-08 02:14:02
BKG_002939,USR_002511,6741.32,,False,initial,2026-01-05 13:46:52
BKG_002940,USR_002511,3110.86,,False,initial,2026-02-27 04:53:40
BKG_002941,USR_002511,7111.73,,False,initial,2026-04-21 01:25:06
BKG_002942,USR_002512,9008.23,,False,initial,2026-06-09 16:20:13
BKG_002943,USR_002512,2873.13,,False,initial,2026-03-03 10:41:08
BKG_002944,USR_002513,3875.43,,False,initial,2026-02-10 12:47:33
BKG_002945,USR_002515,10658.83,5489.19,True,initial,2026-05-23 07:54:20
BKG_002946,USR_002515,8034.06,,False,initial,2026-05-12 07:32:45
BKG_002947,USR_002518,2574.77,,False,initial,2026-05-08 08:05:26
BKG_002948,USR_002519,4091.9,,False,initial,2026-04-20 17:29:35
BKG_002949,USR_002519,9328.07,,False,initial,2026-05-27 12:11:48
BKG_002950,USR_002520,7730.81,,False,initial,2026-05-15 09:38:08
BKG_002951,USR_002520,6301.68,,False,initial,2026-04-14 07:01:27
BKG_002952,USR_002520,10842.42,,False,initial,2026-03-14 21:52:57
BKG_002953,USR_002520,4399.54,,False,initial,2026-01-28 11:51:16
BKG_002954,USR_002521,11371.71,,False,initial,2026-04-19 00:33:29
BKG_002955,USR_002521,6530.46,,False,initial,2026-04-16 04:07:07
BKG_002956,USR_002521,9068.28,,False,initial,2026-02-11 17:34:47
BKG_002957,USR_002522,5138.7,,False,initial,2026-03-09 22:29:14
BKG_002958,USR_002523,7193.95,,False,initial,2026-04-23 00:12:59
BKG_002959,USR_002524,3483.55,,False,initial,2026-06-02 06:54:28
BKG_002960,USR_002524,7705.46,,False,initial,2026-03-25 06:45:13
BKG_002961,USR_002525,2555.16,,False,initial,2026-02-24 17:31:29
BKG_002962,USR_002525,9383.39,,False,initial,2026-05-26 22:31:03
BKG_002963,USR_002526,8012.59,,False,initial,2026-06-15 18:46:28
BKG_002964,USR_002526,8947.99,,False,initial,2026-01-26 03:19:54
BKG_002965,USR_002527,10517.43,,False,initial,2026-04-23 16:10:42
BKG_002966,USR_002528,4704.31,,False,initial,2026-04-22 02:51:59
BKG_002967,USR_002528,7071.12,,False,initial,2026-06-13 06:33:47
BKG_002968,USR_002528,2628.28,,False,initial,2026-04-14 17:55:08
BKG_002969,USR_002529,3832.75,,False,initial,2026-02-01 09:33:51
BKG_002970,USR_002531,10411.83,,False,initial,2026-03-27 20:28:10
BKG_002971,USR_002532,7308.33,,False,initial,2026-04-05 20:24:08
BKG_002972,USR_002532,8472.73,,False,initial,2026-04-12 05:08:48
BKG_002973,USR_002534,6673.51,,False,initial,2026-04-21 02:48:23
BKG_002974,USR_002534,9546.27,,False,initial,2026-06-18 20:36:32
BKG_002975,USR_002535,8442.4,,False,initial,2026-06-28 20:45:45
BKG_002976,USR_002535,6042.1,,False,initial,2026-04-02 07:28:27
BKG_002977,USR_002537,5589.8,,False,initial,2026-01-22 20:25:40
BKG_002978,USR_002537,3337.83,12362.74,True,initial,2026-04-23 18:26:48
BKG_002979,USR_002537,3262.78,,False,initial,2026-01-01 22:51:11
BKG_002980,USR_002538,8182.09,,False,initial,2026-05-02 10:58:40
BKG_002981,USR_002540,8227.34,,False,initial,2026-02-25 01:59:35
BKG_002982,USR_002540,10092.7,,False,initial,2026-05-17 05:45:02
BKG_002983,USR_002541,8727.07,,False,initial,2026-05-29 00:38:06
BKG_002984,USR_002542,8250.44,,False,initial,2026-01-05 00:33:25
BKG_002985,USR_002543,8142.52,,False,initial,2026-01-05 23:13:07
BKG_002986,USR_002543,11576.86,,False,initial,2026-05-22 22:26:27
BKG_002987,USR_002545,8461.15,,False,initial,2026-05-17 22:07:27
BKG_002988,USR_002546,8644.82,,False,initial,2026-04-01 03:52:44
BKG_002989,USR_002547,3080.43,,False,initial,2026-03-29 08:40:38
BKG_002990,USR_002548,10075.54,,False,initial,2026-03-28 04:25:19
BKG_002991,USR_002549,11870.42,,False,initial,2026-05-10 01:30:25
BKG_002992,USR_002550,5456.98,,False,initial,2026-02-21 09:41:54
BKG_002993,USR_002550,6499.54,,False,initial,2026-04-21 23:34:10
BKG_002994,USR_002552,8620.51,,False,initial,2026-06-21 20:04:12
BKG_002995,USR_002553,6657.79,,False,initial,2026-04-04 09:17:01
BKG_002996,USR_002553,7903.79,,False,initial,2026-02-15 09:45:47
BKG_002997,USR_002554,5761.46,,False,initial,2026-01-01 06:11:57
BKG_002998,USR_002555,10338.22,,False,initial,2026-06-12 17:05:25
BKG_002999,USR_002555,8614.61,,False,initial,2026-06-28 17:55:02
BKG_003000,USR_002556,4590.77,,False,initial,2026-03-19 12:03:18
BKG_003001,USR_002556,5725.1,,False,initial,2026-01-22 23:58:01
BKG_003002,USR_002557,3926.07,,False,initial,2026-05-31 20:01:46
BKG_003003,USR_002557,9327.24,,False,initial,2026-05-17 15:38:29
BKG_003004,USR_002558,6930.34,,False,initial,2026-01-26 18:10:11
BKG_003005,USR_002560,2644.56,,False,initial,2026-05-27 07:30:58
BKG_003006,USR_002562,9073.6,,False,initial,2026-01-24 20:54:50
BKG_003007,USR_002563,4256.7,14725.4,True,initial,2026-03-28 07:15:02
BKG_003008,USR_002564,11203.06,,False,initial,2026-03-29 10:04:00
BKG_003009,USR_002565,3768.11,,False,initial,2026-05-01 21:41:15
BKG_003010,USR_002565,6505.89,,False,initial,2026-04-30 04:03:10
BKG_003011,USR_002565,3214.02,,False,initial,2026-04-02 12:02:48
BKG_003012,USR_002566,5457.73,6755.12,True,initial,2026-04-29 23:06:02
BKG_003013,USR_002567,9013.63,,False,initial,2026-03-23 02:37:11
BKG_003014,USR_002569,7171.3,,False,initial,2026-05-24 06:51:47
BKG_003015,USR_002569,7764.23,,False,initial,2026-03-21 11:26:19
BKG_003016,USR_002569,4985.54,,False,initial,2026-01-20 10:41:47
BKG_003017,USR_002571,6813.94,,False,initial,2026-01-29 04:13:41
BKG_003018,USR_002571,5361.53,,False,initial,2026-06-06 04:55:36
BKG_003019,USR_002572,3758.82,,False,initial,2026-05-16 21:02:41
BKG_003020,USR_002573,9964.78,10789.07,True,initial,2026-04-04 03:53:34
BKG_003021,USR_002574,8566.2,,False,initial,2026-01-29 15:02:12
BKG_003022,USR_002574,4791.37,,False,initial,2026-05-10 13:40:30
BKG_003023,USR_002575,7850.07,,False,initial,2026-05-21 18:19:16
BKG_003024,USR_002576,10891.86,,False,initial,2026-04-24 01:33:33
BKG_003025,USR_002576,6255.16,,False,initial,2026-03-07 23:42:08
BKG_003026,USR_002577,5758.06,,False,initial,2026-03-21 13:08:12
BKG_003027,USR_002578,10097.29,,False,initial,2026-01-14 13:19:37
BKG_003028,USR_002578,7818.51,,False,initial,2026-01-18 08:21:32
BKG_003029,USR_002580,3939.61,,False,initial,2026-02-17 14:31:49
BKG_003030,USR_002581,8829.21,,False,initial,2026-02-09 02:30:45
BKG_003031,USR_002582,8824.45,,False,initial,2026-05-09 19:16:09
BKG_003032,USR_002582,2992.07,,False,initial,2026-04-27 01:51:29
BKG_003033,USR_002583,3084.59,,False,initial,2026-02-13 01:52:05
BKG_003034,USR_002584,8385.84,5754.58,True,initial,2026-03-05 17:57:11
BKG_003035,USR_002585,10199.46,,False,initial,2026-04-06 21:46:28
BKG_003036,USR_002585,2630.56,,False,initial,2026-03-10 07:52:08
BKG_003037,USR_002586,11628.1,,False,initial,2026-06-08 12:55:54
BKG_003038,USR_002587,10747.28,,False,initial,2026-04-13 23:28:36
BKG_003039,USR_002587,2669.68,,False,initial,2026-05-29 15:25:27
BKG_003040,USR_002588,7916.18,,False,initial,2026-04-07 10:53:50
BKG_003041,USR_002588,9836.8,,False,initial,2026-02-14 01:27:48
BKG_003042,USR_002589,11694.41,,False,initial,2026-03-11 16:42:09
BKG_003043,USR_002591,8471.25,,False,initial,2026-06-11 04:38:31
BKG_003044,USR_002591,6974.0,,False,initial,2026-03-19 07:03:01
BKG_003045,USR_002592,7158.16,,False,initial,2026-01-20 10:56:38
BKG_003046,USR_002592,7780.21,,False,initial,2026-06-13 11:24:22
BKG_003047,USR_002593,11595.05,,False,initial,2026-02-10 00:10:03
BKG_003048,USR_002593,11102.76,,False,initial,2026-06-06 08:21:29
BKG_003049,USR_002593,5584.15,,False,initial,2026-01-23 20:44:39
BKG_003050,USR_002599,5057.64,,False,initial,2026-01-02 17:11:23
BKG_003051,USR_002599,11499.61,,False,initial,2026-02-07 12:00:02
BKG_003052,USR_002600,11257.54,,False,initial,2026-06-20 11:56:03
BKG_003053,USR_002601,11775.34,,False,initial,2026-05-31 12:39:44
BKG_003054,USR_002602,10804.25,,False,initial,2026-03-21 16:17:32
BKG_003055,USR_002602,6199.14,,False,initial,2026-01-10 02:34:39
BKG_003056,USR_002603,7745.72,,False,initial,2026-04-19 04:46:20
BKG_003057,USR_002603,5007.75,,False,initial,2026-06-26 06:07:56
BKG_003058,USR_002604,2700.12,,False,initial,2026-01-16 22:22:36
BKG_003059,USR_002604,8559.71,,False,initial,2026-04-15 20:29:36
BKG_003060,USR_002605,11549.62,4011.79,True,initial,2026-04-18 06:10:23
BKG_003061,USR_002606,10571.76,,False,initial,2026-06-25 18:38:44
BKG_003062,USR_002606,7648.46,,False,initial,2026-04-11 04:02:21
BKG_003063,USR_002607,3634.88,,False,initial,2026-05-14 04:20:30
BKG_003064,USR_002608,4778.93,,False,initial,2026-03-28 08:55:04
BKG_003065,USR_002609,3966.16,,False,initial,2026-05-19 23:36:55
BKG_003066,USR_002610,4574.59,,False,initial,2026-05-30 23:17:48
BKG_003067,USR_002611,7131.36,,False,initial,2026-01-11 03:58:47
BKG_003068,USR_002611,11095.73,,False,initial,2026-03-26 10:19:37
BKG_003069,USR_002611,9775.71,,False,initial,2026-01-19 04:48:02
BKG_003070,USR_002612,9922.62,,False,initial,2026-01-08 06:09:35
BKG_003071,USR_002612,6901.68,,False,initial,2026-01-11 21:30:56
BKG_003072,USR_002613,3970.07,,False,initial,2026-04-12 20:47:35
BKG_003073,USR_002614,3936.66,,False,initial,2026-03-10 14:31:37
BKG_003074,USR_002615,9962.15,,False,initial,2026-03-13 13:01:35
BKG_003075,USR_002615,4732.9,,False,initial,2026-04-06 08:20:58
BKG_003076,USR_002616,11033.89,,False,initial,2026-02-25 14:54:55
BKG_003077,USR_002618,3538.66,,False,initial,2026-05-26 22:30:15
BKG_003078,USR_002619,4668.61,,False,initial,2026-01-06 15:07:47
BKG_003079,USR_002619,8408.39,,False,initial,2026-05-15 19:22:50
BKG_003080,USR_002620,10389.6,,False,initial,2026-04-22 16:24:14
BKG_003081,USR_002621,7056.92,,False,initial,2026-05-30 05:27:31
BKG_003082,USR_002621,3277.63,,False,initial,2026-04-01 20:10:27
BKG_003083,USR_002623,7105.55,,False,initial,2026-04-13 01:05:31
BKG_003084,USR_002624,6145.22,,False,initial,2026-06-22 23:28:32
BKG_003085,USR_002624,6687.13,,False,initial,2026-06-17 17:23:48
BKG_003086,USR_002624,9061.34,,False,initial,2026-03-06 08:47:26
BKG_003087,USR_002625,9751.18,,False,initial,2026-03-26 19:20:46
BKG_003088,USR_002625,2721.69,,False,initial,2026-04-04 06:39:07
BKG_003089,USR_002626,9458.26,,False,initial,2026-05-17 12:01:07
BKG_003090,USR_002626,4266.71,,False,initial,2026-02-09 12:00:44
BKG_003091,USR_002629,7900.29,,False,initial,2026-01-15 17:48:44
BKG_003092,USR_002630,11163.76,,False,initial,2026-02-07 02:56:29
BKG_003093,USR_002630,4173.7,,False,initial,2026-04-16 18:24:40
BKG_003094,USR_002631,9239.13,,False,initial,2026-06-04 23:24:03
BKG_003095,USR_002632,5260.78,,False,initial,2026-05-23 22:52:59
BKG_003096,USR_002632,3054.52,,False,initial,2026-02-05 15:49:33
BKG_003097,USR_002633,7073.99,,False,initial,2026-02-06 04:07:25
BKG_003098,USR_002634,2976.93,,False,initial,2026-05-08 21:31:06
BKG_003099,USR_002635,9273.38,,False,initial,2026-01-16 14:56:22
BKG_003100,USR_002636,4872.51,,False,initial,2026-06-07 21:56:56
BKG_003101,USR_002636,8521.34,,False,initial,2026-04-10 14:30:18
BKG_003102,USR_002637,5953.99,,False,initial,2026-06-14 13:52:43
BKG_003103,USR_002637,2949.48,,False,initial,2026-02-03 22:14:03
BKG_003104,USR_002639,3910.85,,False,initial,2026-02-18 00:51:36
BKG_003105,USR_002639,7663.0,,False,initial,2026-05-01 04:03:38
BKG_003106,USR_002641,4566.3,,False,initial,2026-03-31 03:11:40
BKG_003107,USR_002643,7921.01,,False,initial,2026-03-16 06:20:11
BKG_003108,USR_002643,4723.95,6956.39,True,initial,2026-06-06 21:31:11
BKG_003109,USR_002645,6220.81,,False,initial,2026-04-10 06:11:48
BKG_003110,USR_002645,7125.85,,False,initial,2026-01-07 11:24:52
BKG_003111,USR_002645,5602.73,,False,initial,2026-04-28 17:32:43
BKG_003112,USR_002647,5921.53,,False,initial,2026-05-13 11:33:49
BKG_003113,USR_002649,5215.4,,False,initial,2026-03-24 17:11:39
BKG_003114,USR_002649,5521.45,,False,initial,2026-02-28 19:15:45
BKG_003115,USR_002650,5464.59,,False,initial,2026-03-19 01:46:32
BKG_003116,USR_002652,2987.03,,False,initial,2026-05-18 02:44:26
BKG_003117,USR_002652,2751.87,,False,initial,2026-03-16 08:31:34
BKG_003118,USR_002657,11203.09,,False,initial,2026-04-08 10:42:13
BKG_003119,USR_002657,4449.64,,False,initial,2026-05-30 07:24:08
BKG_003120,USR_002658,10063.49,,False,initial,2026-03-23 04:59:46
BKG_003121,USR_002659,5784.02,,False,initial,2026-05-02 08:49:38
BKG_003122,USR_002661,6000.04,,False,initial,2026-01-13 03:22:17
BKG_003123,USR_002663,2960.29,11889.36,True,initial,2026-06-26 08:09:45
BKG_003124,USR_002663,5312.18,,False,initial,2026-06-21 10:07:18
BKG_003125,USR_002664,11624.16,5282.87,True,initial,2026-03-14 21:07:39
BKG_003126,USR_002665,10477.19,,False,initial,2026-04-27 05:33:26
BKG_003127,USR_002666,11228.77,,False,initial,2026-02-12 23:40:36
BKG_003128,USR_002666,2805.29,,False,initial,2026-02-06 19:57:49
BKG_003129,USR_002666,3146.24,,False,initial,2026-06-07 17:43:25
BKG_003130,USR_002666,7978.57,5457.83,True,initial,2026-01-13 21:52:16
BKG_003131,USR_002668,2542.97,,False,initial,2026-02-19 18:16:12
BKG_003132,USR_002668,11453.18,3333.62,True,initial,2026-01-08 07:35:47
BKG_003133,USR_002669,5346.04,,False,initial,2026-02-25 14:44:37
BKG_003134,USR_002671,6869.89,,False,initial,2026-06-07 20:05:10
BKG_003135,USR_002672,6923.46,,False,initial,2026-02-11 17:24:36
BKG_003136,USR_002673,11496.39,,False,initial,2026-03-15 18:49:58
BKG_003137,USR_002674,5408.6,,False,initial,2026-04-22 19:34:07
BKG_003138,USR_002675,5704.36,,False,initial,2026-02-11 10:30:19
BKG_003139,USR_002676,3177.44,,False,initial,2026-06-02 07:31:58
BKG_003140,USR_002678,5124.38,,False,initial,2026-03-03 06:00:16
BKG_003141,USR_002679,10289.5,,False,initial,2026-02-12 07:20:34
BKG_003142,USR_002680,8836.02,,False,initial,2026-04-23 14:51:37
BKG_003143,USR_002681,5687.92,,False,initial,2026-03-05 14:05:12
BKG_003144,USR_002682,3891.07,,False,initial,2026-06-13 09:48:44
BKG_003145,USR_002683,6837.14,,False,initial,2026-04-29 06:53:31
BKG_003146,USR_002683,6062.65,,False,initial,2026-04-07 20:36:50
BKG_003147,USR_002684,11836.4,,False,initial,2026-01-14 05:21:36
BKG_003148,USR_002684,6813.37,,False,initial,2026-05-07 06:31:08
BKG_003149,USR_002686,8535.97,,False,initial,2026-04-24 22:59:11
BKG_003150,USR_002686,6378.23,,False,initial,2026-06-28 14:39:43
BKG_003151,USR_002687,2912.0,,False,initial,2026-01-23 05:42:08
BKG_003152,USR_002688,10324.7,,False,initial,2026-04-18 17:47:57
BKG_003153,USR_002689,2961.37,10487.53,True,initial,2026-06-21 07:52:50
BKG_003154,USR_002689,5761.32,,False,initial,2026-01-14 10:37:07
BKG_003155,USR_002691,9078.18,,False,initial,2026-06-02 21:09:32
BKG_003156,USR_002691,5971.79,,False,initial,2026-05-10 09:00:35
BKG_003157,USR_002691,7332.79,,False,initial,2026-06-11 12:43:21
BKG_003158,USR_002695,11259.61,,False,initial,2026-05-07 14:43:12
BKG_003159,USR_002696,11069.76,,False,initial,2026-02-06 19:42:54
BKG_003160,USR_002698,8484.41,,False,initial,2026-02-24 01:35:17
BKG_003161,USR_002698,6713.09,,False,initial,2026-03-27 14:03:32
BKG_003162,USR_002699,10805.14,,False,initial,2026-03-15 14:04:57
BKG_003163,USR_002700,8987.47,,False,initial,2026-02-07 08:22:01
BKG_003164,USR_002701,11864.34,,False,initial,2026-02-05 23:55:12
BKG_003165,USR_002704,4587.4,,False,initial,2026-03-28 14:37:21
BKG_003166,USR_002705,3833.65,,False,initial,2026-01-02 20:42:30
BKG_003167,USR_002706,4283.55,10973.69,True,initial,2026-06-26 05:39:44
BKG_003168,USR_002706,3690.1,,False,initial,2026-04-16 20:09:31
BKG_003169,USR_002707,6367.43,,False,initial,2026-05-22 07:04:16
BKG_003170,USR_002708,10476.39,,False,initial,2026-03-14 21:12:53
BKG_003171,USR_002709,7224.58,,False,initial,2026-06-24 00:55:03
BKG_003172,USR_002709,7283.05,,False,initial,2026-04-06 11:23:52
BKG_003173,USR_002710,8230.6,,False,initial,2026-05-08 15:42:06
BKG_003174,USR_002710,2554.07,,False,initial,2026-01-19 22:19:51
BKG_003175,USR_002711,11464.17,,False,initial,2026-02-20 08:02:46
BKG_003176,USR_002715,10535.87,9924.05,True,initial,2026-02-11 23:52:25
BKG_003177,USR_002716,4953.29,,False,initial,2026-05-11 02:49:51
BKG_003178,USR_002716,7337.87,,False,initial,2026-03-02 15:35:58
BKG_003179,USR_002716,11579.06,,False,initial,2026-01-30 02:25:23
BKG_003180,USR_002717,9167.06,,False,initial,2026-05-05 03:03:07
BKG_003181,USR_002717,7479.64,,False,initial,2026-05-14 16:36:07
BKG_003182,USR_002717,8800.06,,False,initial,2026-03-26 20:03:46
BKG_003183,USR_002718,5047.26,,False,initial,2026-05-10 23:33:45
BKG_003184,USR_002718,11193.82,,False,initial,2026-04-24 18:28:52
BKG_003185,USR_002719,5899.81,,False,initial,2026-03-17 20:03:04
BKG_003186,USR_002720,4625.91,,False,initial,2026-04-08 09:11:38
BKG_003187,USR_002720,10424.24,,False,initial,2026-01-17 23:14:26
BKG_003188,USR_002720,11060.4,,False,initial,2026-01-24 10:10:08
BKG_003189,USR_002722,11739.39,,False,initial,2026-05-12 06:32:13
BKG_003190,USR_002724,6284.84,,False,initial,2026-01-30 02:14:15
BKG_003191,USR_002725,3220.71,,False,initial,2026-01-16 07:13:11
BKG_003192,USR_002725,3889.04,,False,initial,2026-02-04 03:23:44
BKG_003193,USR_002726,3553.41,,False,initial,2026-03-06 21:15:08
BKG_003194,USR_002727,7226.21,,False,initial,2026-04-11 15:43:08
BKG_003195,USR_002727,5035.75,,False,initial,2026-03-14 13:53:24
BKG_003196,USR_002727,10158.25,,False,initial,2026-04-22 08:33:44
BKG_003197,USR_002728,8372.03,,False,initial,2026-04-18 13:54:27
BKG_003198,USR_002729,3695.94,,False,initial,2026-01-09 00:14:09
BKG_003199,USR_002729,11851.19,,False,initial,2026-05-23 01:36:24
BKG_003200,USR_002731,5558.47,,False,initial,2026-04-14 22:03:26
BKG_003201,USR_002731,6623.99,,False,initial,2026-06-20 23:04:51
BKG_003202,USR_002732,10203.65,13556.79,True,initial,2026-03-16 21:02:35
BKG_003203,USR_002734,11085.39,,False,initial,2026-01-12 00:24:16
BKG_003204,USR_002736,9531.5,,False,initial,2026-02-15 00:21:41
BKG_003205,USR_002737,8381.34,,False,initial,2026-05-18 13:14:35
BKG_003206,USR_002737,9277.95,,False,initial,2026-06-22 10:42:20
BKG_003207,USR_002738,11289.44,,False,initial,2026-06-22 14:58:04
BKG_003208,USR_002738,7687.32,,False,initial,2026-01-16 17:07:32
BKG_003209,USR_002739,7839.79,,False,initial,2026-03-26 00:39:51
BKG_003210,USR_002740,9334.44,,False,initial,2026-06-28 05:52:30
BKG_003211,USR_002741,8783.89,,False,initial,2026-04-15 02:08:44
BKG_003212,USR_002741,9281.4,,False,initial,2026-01-30 08:43:16
BKG_003213,USR_002742,11226.26,,False,initial,2026-04-23 19:27:57
BKG_003214,USR_002742,10108.7,,False,initial,2026-04-04 09:04:18
BKG_003215,USR_002743,4878.53,,False,initial,2026-06-22 21:02:21
BKG_003216,USR_002744,7017.7,,False,initial,2026-04-05 08:12:49
BKG_003217,USR_002745,11171.33,9964.63,True,initial,2026-01-31 04:14:56
BKG_003218,USR_002745,11322.67,,False,initial,2026-01-19 05:04:22
BKG_003219,USR_002747,5175.33,,False,initial,2026-03-09 15:16:59
BKG_003220,USR_002749,9168.21,,False,initial,2026-03-25 21:20:20
BKG_003221,USR_002749,3051.44,,False,initial,2026-04-20 08:12:34
BKG_003222,USR_002750,4510.19,,False,initial,2026-06-22 23:06:26
BKG_003223,USR_002751,10976.39,,False,initial,2026-01-19 18:55:37
BKG_003224,USR_002752,8752.7,,False,initial,2026-06-10 01:31:37
BKG_003225,USR_002754,5648.9,,False,initial,2026-01-10 16:15:10
BKG_003226,USR_002755,5555.2,,False,initial,2026-02-13 14:00:01
BKG_003227,USR_002756,4767.72,,False,initial,2026-06-17 08:04:41
BKG_003228,USR_002756,9545.5,,False,initial,2026-02-11 16:01:51
BKG_003229,USR_002757,3449.24,,False,initial,2026-06-23 14:11:59
BKG_003230,USR_002759,3036.32,,False,initial,2026-05-10 00:18:09
BKG_003231,USR_002759,5923.05,,False,initial,2026-06-08 14:04:28
BKG_003232,USR_002759,5926.4,,False,initial,2026-04-10 17:20:07
BKG_003233,USR_002760,9540.52,,False,initial,2026-03-28 01:59:44
BKG_003234,USR_002761,11559.51,,False,initial,2026-06-23 02:56:20
BKG_003235,USR_002762,5590.29,,False,initial,2026-04-22 23:21:51
BKG_003236,USR_002762,2885.99,8167.85,True,initial,2026-04-17 01:38:17
BKG_003237,USR_002763,8496.71,,False,initial,2026-02-13 20:50:09
BKG_003238,USR_002763,5435.5,,False,initial,2026-01-20 10:27:59
BKG_003239,USR_002763,10705.21,,False,initial,2026-04-28 20:37:49
BKG_003240,USR_002765,11027.47,,False,initial,2026-06-10 05:01:40
BKG_003241,USR_002766,5764.75,,False,initial,2026-01-10 03:43:16
BKG_003242,USR_002766,11835.58,,False,initial,2026-05-05 02:51:18
BKG_003243,USR_002767,8541.67,,False,initial,2026-03-09 06:45:41
BKG_003244,USR_002768,7106.73,,False,initial,2026-06-19 06:36:31
BKG_003245,USR_002770,9061.04,,False,initial,2026-02-06 15:52:58
BKG_003246,USR_002770,8491.33,,False,initial,2026-04-11 07:25:33
BKG_003247,USR_002771,8268.63,,False,initial,2026-04-29 07:56:45
BKG_003248,USR_002772,3182.62,,False,initial,2026-05-05 20:27:43
BKG_003249,USR_002773,11347.05,,False,initial,2026-02-11 18:17:01
BKG_003250,USR_002776,10016.87,,False,initial,2026-04-23 21:02:23
BKG_003251,USR_002777,4539.72,,False,initial,2026-03-15 23:18:46
BKG_003252,USR_002778,9761.01,,False,initial,2026-05-19 16:51:34
BKG_003253,USR_002778,2769.92,,False,initial,2026-05-27 01:23:45
BKG_003254,USR_002778,3646.52,8846.6,True,initial,2026-03-15 18:02:51
BKG_003255,USR_002779,4738.64,,False,initial,2026-05-06 19:00:49
BKG_003256,USR_002779,8738.47,,False,initial,2026-04-11 06:06:17
BKG_003257,USR_002780,6361.16,,False,initial,2026-01-18 17:03:19
BKG_003258,USR_002780,6984.85,,False,initial,2026-06-21 14:03:26
BKG_003259,USR_002781,5262.52,,False,initial,2026-05-30 01:42:23
BKG_003260,USR_002783,8569.1,,False,initial,2026-01-28 23:29:29
BKG_003261,USR_002783,5141.99,,False,initial,2026-01-21 16:07:41
BKG_003262,USR_002784,11959.63,,False,initial,2026-02-23 10:42:28
BKG_003263,USR_002784,6447.02,,False,initial,2026-01-04 11:14:01
BKG_003264,USR_002785,7539.25,,False,initial,2026-02-14 19:01:35
BKG_003265,USR_002785,4777.41,,False,initial,2026-06-06 11:35:34
BKG_003266,USR_002786,6237.88,,False,initial,2026-03-20 09:22:01
BKG_003267,USR_002788,9547.74,,False,initial,2026-04-27 09:54:49
BKG_003268,USR_002789,11333.11,,False,initial,2026-05-17 21:39:39
BKG_003269,USR_002790,3643.25,,False,initial,2026-01-12 22:56:08
BKG_003270,USR_002790,5335.51,,False,initial,2026-05-24 00:09:24
BKG_003271,USR_002791,8093.53,,False,initial,2026-05-24 03:16:27
BKG_003272,USR_002791,8755.89,,False,initial,2026-03-30 15:14:01
BKG_003273,USR_002792,7001.94,,False,initial,2026-03-19 20:40:00
BKG_003274,USR_002793,9547.13,,False,initial,2026-02-12 22:14:27
BKG_003275,USR_002794,4515.9,,False,initial,2026-05-05 19:41:50
BKG_003276,USR_002795,6759.32,,False,initial,2026-06-24 17:51:27
BKG_003277,USR_002796,11123.34,,False,initial,2026-03-30 16:27:05
BKG_003278,USR_002796,7626.99,,False,initial,2026-05-17 09:23:09
BKG_003279,USR_002797,10704.19,,False,initial,2026-02-15 03:07:40
BKG_003280,USR_002797,8685.76,,False,initial,2026-01-25 21:06:19
BKG_003281,USR_002797,5515.08,,False,initial,2026-02-23 13:25:38
BKG_003282,USR_002798,3674.42,,False,initial,2026-04-16 15:52:46
BKG_003283,USR_002799,3745.49,,False,initial,2026-03-14 13:41:21
BKG_003284,USR_002799,5594.64,,False,initial,2026-06-29 05:43:56
